Dataset ID,Pipeline ID ,Performance (Accuracy Score),perf>0.88
710,1159,0.9933072,1
300,317,0.9933072,1
457,297,0.9933072,1
831,325,0.98201376,1
797,305,0.95257413,1
435,339,0.9933072,1
707,361,0.7310586,0
433,282,0.95257413,1
111,244,0.98201376,1
667,751,0.98201376,1
641,469,0.98201376,1
850,526,0.9933072,1
587,1468,0.95257413,1
838,474,0.9933072,1
740,201,0.95257413,1
327,519,0.9933072,1
311,672,0.9933072,1
378,501,0.9933072,1
307,652,0.9933072,1
665,581,0.98201376,1
531,832,0.98201376,1
559,180,0.98201376,1
572,21,0.98201376,1
79,85,0.9933072,1
866,659,0.98201376,1
437,814,0.9933072,1
775,660,0.9933072,1
685,134,0.9933072,1
584,739,0.98201376,1
486,1073,0.7310586,0
770,872,0.95257413,1
795,426,0.98201376,1
541,120,0.880797,0
850,171,0.9933072,1
531,190,0.9933072,1
851,117,0.98201376,1
183,133,0.9933072,1
578,193,0.9933072,1
473,509,0.98201376,1
837,479,0.98201376,1
804,160,0.7310586,0
654,581,0.880797,0
711,780,0.98201376,1
657,1100,0.98201376,1
781,1510,0.880797,0
827,1267,0.880797,0
84,356,0.98201376,1
649,180,0.98201376,1
312,488,0.98201376,1
649,0,0.95257413,1
408,529,0.98201376,1
546,302,0.95257413,1
795,55,0.9933072,1
715,704,0.9933072,1
434,107,0.7310586,0
814,30,0.98201376,1
313,71,0.880797,0
599,575,0.95257413,1
716,357,0.880797,0
506,120,0.9933072,1
755,324,0.95257413,1
109,1181,0.880797,0
846,762,0.7310586,0
618,294,0.98201376,1
832,127,0.95257413,1
547,12,0.7310586,0
715,426,0.9933072,1
267,587,0.95257413,1
866,195,0.95257413,1
200,172,0.95257413,1
654,881,0.95257413,1
664,214,0.880797,0
783,270,0.95257413,1
456,708,0.9933072,1
774,342,0.98201376,1
626,50,0.9933072,1
785,380,0.95257413,1
757,440,0.95257413,1
708,293,0.95257413,1
681,658,0.7310586,0
502,706,0.9933072,1
333,216,0.880797,0
494,420,0.7310586,0
681,990,0.880797,0
844,876,0.880797,0
69,62,0.95257413,1
481,880,0.95257413,1
552,196,0.9933072,1
698,1067,0.95257413,1
663,70,0.98201376,1
681,719,0.98201376,1
789,90,0.95257413,1
195,761,0.95257413,1
789,385,0.880797,0
863,49,0.9933072,1
797,1048,0.95257413,1
747,49,0.9933072,1
511,272,0.9933072,1
853,280,0.95257413,1
626,11,0.98201376,1
553,1041,0.95257413,1
710,215,0.98201376,1
592,1011,0.95257413,1
845,518,0.98201376,1
657,168,0.9933072,1
785,131,0.9933072,1
470,224,0.9933072,1
654,511,0.95257413,1
824,507,0.98201376,1
416,667,0.880797,0
600,1539,0.880797,0
397,172,0.98201376,1
824,1014,0.880797,0
866,479,0.9933072,1
550,801,0.98201376,1
702,221,0.98201376,1
534,318,0.9933072,1
649,227,0.98201376,1
469,8,0.9933072,1
726,657,0.9933072,1
696,180,0.98201376,1
779,171,0.9933072,1
711,1468,0.98201376,1
845,650,0.95257413,1
858,24,0.98201376,1
860,169,0.9933072,1
333,153,0.98201376,1
830,0,0.98201376,1
804,222,0.9933072,1
624,602,0.98201376,1
631,683,0.9933072,1
628,3,0.95257413,1
693,227,0.98201376,1
384,1021,0.95257413,1
809,325,0.9933072,1
93,68,0.95257413,1
333,170,0.98201376,1
43,446,0.98201376,1
394,215,0.95257413,1
220,120,0.880797,0
547,155,0.9933072,1
866,22,0.9933072,1
678,195,0.98201376,1
829,226,0.95257413,1
404,364,0.7310586,0
390,47,0.98201376,1
248,1,0.95257413,1
797,28,0.98201376,1
547,594,0.98201376,1
864,927,0.7310586,0
692,187,0.880797,0
652,96,0.95257413,1
245,1038,0.98201376,1
704,549,0.880797,0
453,113,0.95257413,1
653,0,0.98201376,1
781,1037,0.98201376,1
201,194,0.98201376,1
842,151,0.880797,0
404,201,0.98201376,1
773,356,0.880797,0
845,600,0.9933072,1
266,202,0.9933072,1
318,681,0.95257413,1
644,659,0.95257413,1
288,741,0.98201376,1
730,944,0.98201376,1
178,901,0.7310586,0
867,1030,0.7310586,0
609,209,0.95257413,1
299,1093,0.9933072,1
571,123,0.9933072,1
785,190,0.98201376,1
433,627,0.7310586,0
789,707,0.95257413,1
710,567,0.95257413,1
789,863,0.98201376,1
275,999,0.880797,0
224,602,0.9933072,1
720,324,0.95257413,1
362,119,0.7310586,0
266,238,0.98201376,1
333,1225,0.98201376,1
275,782,0.7310586,0
245,173,0.95257413,1
587,50,0.98201376,1
824,740,0.98201376,1
118,258,0.98201376,1
706,901,0.9933072,1
597,311,0.9933072,1
769,287,0.98201376,1
433,286,0.9933072,1
696,24,0.95257413,1
842,158,0.880797,0
505,167,0.9933072,1
764,285,0.9933072,1
216,384,0.880797,0
150,207,0.98201376,1
845,647,0.9933072,1
609,182,0.98201376,1
377,76,0.98201376,1
496,194,0.98201376,1
787,982,0.95257413,1
529,194,0.95257413,1
715,487,0.98201376,1
766,505,0.9933072,1
473,525,0.9933072,1
220,1436,0.95257413,1
658,523,0.98201376,1
703,656,0.98201376,1
9,58,0.98201376,1
847,614,0.9933072,1
454,288,0.95257413,1
642,267,0.98201376,1
804,153,0.9933072,1
832,927,0.880797,0
522,1013,0.9933072,1
329,201,0.9933072,1
642,482,0.98201376,1
372,940,0.98201376,1
268,180,0.880797,0
417,326,0.7310586,0
116,264,0.98201376,1
499,68,0.98201376,1
388,41,0.98201376,1
853,924,0.880797,0
808,327,0.9933072,1
354,305,0.98201376,1
406,97,0.9933072,1
787,120,0.98201376,1
395,596,0.98201376,1
795,614,0.98201376,1
561,434,0.98201376,1
803,402,0.95257413,1
337,522,0.95257413,1
700,49,0.9933072,1
109,11,0.98201376,1
544,545,0.95257413,1
797,939,0.7310586,0
275,819,0.95257413,1
238,204,0.95257413,1
638,82,0.98201376,1
649,199,0.98201376,1
342,233,0.7310586,0
767,825,0.7310586,0
587,442,0.95257413,1
64,355,0.9933072,1
785,14,0.95257413,1
681,575,0.98201376,1
647,930,0.880797,0
706,497,0.95257413,1
126,227,0.9933072,1
856,320,0.98201376,1
689,167,0.95257413,1
394,738,0.95257413,1
831,470,0.98201376,1
716,404,0.95257413,1
772,13,0.9933072,1
756,332,0.98201376,1
749,880,0.880797,0
863,272,0.9933072,1
590,427,0.98201376,1
617,282,0.95257413,1
17,955,0.9933072,1
839,97,0.9933072,1
795,380,0.95257413,1
781,314,0.98201376,1
560,70,0.880797,0
157,231,0.95257413,1
623,294,0.95257413,1
839,497,0.9933072,1
685,180,0.98201376,1
591,193,0.98201376,1
536,463,0.98201376,1
781,1257,0.880797,0
861,209,0.98201376,1
503,772,0.95257413,1
743,49,0.95257413,1
531,1015,0.98201376,1
574,320,0.95257413,1
404,857,0.7310586,0
678,69,0.98201376,1
268,450,0.7310586,0
556,531,0.9933072,1
180,331,0.880797,0
785,464,0.98201376,1
839,662,0.98201376,1
264,106,0.7310586,0
654,1197,0.95257413,1
822,403,0.98201376,1
319,239,0.95257413,1
536,212,0.98201376,1
794,830,0.880797,0
497,1072,0.95257413,1
707,282,0.7310586,0
845,192,0.9933072,1
836,627,0.95257413,1
842,402,0.880797,0
716,339,0.98201376,1
840,269,0.98201376,1
869,516,0.880797,0
804,1169,0.9933072,1
803,208,0.95257413,1
492,0,0.95257413,1
765,430,0.95257413,1
404,722,0.7310586,0
534,63,0.9933072,1
628,11,0.9933072,1
304,485,0.9933072,1
842,448,0.95257413,1
47,523,0.95257413,1
591,596,0.880797,0
292,96,0.98201376,1
275,446,0.98201376,1
570,656,0.98201376,1
298,165,0.98201376,1
180,1379,0.7310586,0
827,1072,0.98201376,1
814,95,0.9933072,1
364,0,0.98201376,1
504,603,0.9933072,1
862,1293,0.98201376,1
633,476,0.95257413,1
819,288,0.880797,0
824,1290,0.880797,0
206,254,0.95257413,1
842,226,0.95257413,1
781,1385,0.95257413,1
681,958,0.98201376,1
842,204,0.98201376,1
795,602,0.98201376,1
471,32,0.9933072,1
596,110,0.95257413,1
737,510,0.98201376,1
670,30,0.880797,0
654,844,0.880797,0
738,55,0.98201376,1
773,253,0.7310586,0
233,1020,0.98201376,1
668,171,0.95257413,1
721,12,0.880797,0
765,208,0.95257413,1
235,654,0.95257413,1
596,23,0.95257413,1
756,178,0.98201376,1
859,288,0.95257413,1
714,1046,0.95257413,1
771,312,0.9933072,1
659,167,0.9933072,1
526,210,0.98201376,1
787,369,0.880797,0
838,1663,0.7310586,0
371,43,0.98201376,1
748,754,0.98201376,1
576,306,0.95257413,1
641,764,0.95257413,1
658,203,0.98201376,1
449,1302,0.98201376,1
439,271,0.9933072,1
842,150,0.880797,0
823,285,0.880797,0
685,11,0.9933072,1
184,700,0.95257413,1
307,130,0.98201376,1
587,172,0.9933072,1
323,269,0.9933072,1
816,14,0.95257413,1
232,120,0.98201376,1
782,327,0.98201376,1
255,553,0.98201376,1
233,444,0.880797,0
540,675,0.95257413,1
578,581,0.98201376,1
585,120,0.9933072,1
839,233,0.9933072,1
108,221,0.98201376,1
857,285,0.98201376,1
488,750,0.9933072,1
777,495,0.7310586,0
706,223,0.98201376,1
850,404,0.9933072,1
827,300,0.880797,0
599,194,0.98201376,1
822,228,0.95257413,1
829,695,0.880797,0
261,417,0.95257413,1
498,529,0.98201376,1
267,258,0.95257413,1
526,285,0.880797,0
86,26,0.98201376,1
681,88,0.98201376,1
548,180,0.98201376,1
392,138,0.98201376,1
633,1334,0.880797,0
44,150,0.880797,0
681,1089,0.880797,0
196,183,0.7310586,0
494,143,0.98201376,1
300,322,0.98201376,1
867,397,0.7310586,0
770,541,0.98201376,1
270,39,0.7310586,0
711,954,0.880797,0
488,1612,0.98201376,1
37,500,0.9933072,1
845,422,0.98201376,1
298,164,0.98201376,1
129,1275,0.98201376,1
849,55,0.7310586,0
103,126,0.95257413,1
496,96,0.98201376,1
748,182,0.9933072,1
312,308,0.98201376,1
697,282,0.880797,0
828,338,0.880797,0
63,750,0.880797,0
48,327,0.880797,0
817,1104,0.7310586,0
461,135,0.98201376,1
847,479,0.9933072,1
144,889,0.880797,0
541,522,0.98201376,1
760,221,0.98201376,1
275,6,0.9933072,1
114,740,0.95257413,1
870,244,0.95257413,1
415,508,0.9933072,1
755,420,0.98201376,1
795,973,0.95257413,1
372,193,0.98201376,1
436,291,0.9933072,1
654,295,0.98201376,1
531,309,0.98201376,1
410,221,0.95257413,1
760,1013,0.7310586,0
756,204,0.98201376,1
280,341,0.7310586,0
21,227,0.98201376,1
847,206,0.9933072,1
765,503,0.95257413,1
664,1060,0.98201376,1
1,126,0.9933072,1
824,471,0.9933072,1
845,482,0.9933072,1
5,297,0.95257413,1
127,450,0.98201376,1
393,215,0.95257413,1
714,742,0.880797,0
10,53,0.95257413,1
652,379,0.95257413,1
748,175,0.98201376,1
270,590,0.98201376,1
494,201,0.98201376,1
726,158,0.880797,0
292,284,0.9933072,1
471,561,0.9933072,1
452,47,0.98201376,1
587,940,0.9933072,1
606,310,0.98201376,1
471,259,0.98201376,1
853,78,0.98201376,1
795,216,0.98201376,1
61,707,0.95257413,1
824,923,0.880797,0
861,504,0.98201376,1
341,319,0.9933072,1
804,422,0.7310586,0
531,482,0.9933072,1
302,772,0.98201376,1
568,1196,0.98201376,1
837,222,0.95257413,1
356,321,0.95257413,1
561,143,0.9933072,1
829,650,0.98201376,1
444,688,0.7310586,0
845,795,0.7310586,0
720,401,0.98201376,1
289,595,0.98201376,1
839,736,0.98201376,1
829,182,0.98201376,1
830,1062,0.98201376,1
497,228,0.880797,0
806,678,0.98201376,1
630,306,0.98201376,1
278,43,0.7310586,0
22,152,0.98201376,1
782,344,0.98201376,1
388,300,0.98201376,1
58,289,0.95257413,1
654,327,0.880797,0
467,179,0.9933072,1
416,163,0.95257413,1
861,126,0.9933072,1
683,394,0.880797,0
707,273,0.98201376,1
822,567,0.95257413,1
785,198,0.98201376,1
384,1016,0.95257413,1
849,565,0.9933072,1
673,314,0.95257413,1
214,87,0.95257413,1
459,278,0.880797,0
105,565,0.98201376,1
810,293,0.98201376,1
693,488,0.98201376,1
682,910,0.95257413,1
174,272,0.880797,0
850,239,0.98201376,1
595,322,0.98201376,1
268,463,0.95257413,1
540,37,0.95257413,1
709,0,0.98201376,1
268,120,0.7310586,0
708,180,0.98201376,1
647,545,0.98201376,1
586,312,0.9933072,1
78,339,0.98201376,1
377,12,0.95257413,1
88,235,0.9933072,1
765,1202,0.95257413,1
607,206,0.9933072,1
220,650,0.98201376,1
869,951,0.95257413,1
331,1041,0.98201376,1
853,254,0.7310586,0
853,290,0.880797,0
264,281,0.9933072,1
553,377,0.98201376,1
654,1070,0.880797,0
797,575,0.95257413,1
404,1386,0.880797,0
772,203,0.95257413,1
863,167,0.98201376,1
772,46,0.98201376,1
195,172,0.880797,0
845,1109,0.95257413,1
846,433,0.95257413,1
851,256,0.98201376,1
763,587,0.9933072,1
874,771,0.9933072,1
782,259,0.98201376,1
804,90,0.9933072,1
866,210,0.95257413,1
843,178,0.95257413,1
499,299,0.98201376,1
532,47,0.98201376,1
17,602,0.95257413,1
23,131,0.95257413,1
591,729,0.98201376,1
746,508,0.9933072,1
502,743,0.880797,0
415,417,0.98201376,1
559,1020,0.98201376,1
566,646,0.9933072,1
822,332,0.95257413,1
663,716,0.7310586,0
654,281,0.95257413,1
659,99,0.95257413,1
140,254,0.98201376,1
706,1310,0.95257413,1
774,306,0.98201376,1
348,275,0.9933072,1
136,1027,0.9933072,1
604,142,0.7310586,0
5,534,0.880797,0
31,297,0.9933072,1
641,95,0.9933072,1
660,188,0.98201376,1
726,402,0.98201376,1
342,188,0.98201376,1
660,214,0.95257413,1
820,180,0.98201376,1
647,21,0.98201376,1
726,155,0.98201376,1
804,581,0.95257413,1
253,61,0.95257413,1
48,918,0.9933072,1
604,125,0.9933072,1
709,653,0.98201376,1
302,832,0.880797,0
103,271,0.98201376,1
496,166,0.880797,0
861,356,0.95257413,1
491,192,0.98201376,1
837,1114,0.98201376,1
129,738,0.9933072,1
698,110,0.95257413,1
591,131,0.9933072,1
552,152,0.9933072,1
479,99,0.98201376,1
788,1160,0.95257413,1
414,530,0.9933072,1
681,256,0.880797,0
730,55,0.880797,0
324,522,0.95257413,1
462,136,0.880797,0
767,251,0.95257413,1
693,527,0.95257413,1
723,357,0.7310586,0
663,587,0.95257413,1
709,268,0.95257413,1
649,186,0.880797,0
90,650,0.9933072,1
845,1054,0.95257413,1
693,229,0.98201376,1
773,3,0.880797,0
793,23,0.9933072,1
415,552,0.98201376,1
564,461,0.98201376,1
693,495,0.98201376,1
796,780,0.9933072,1
710,190,0.9933072,1
20,259,0.880797,0
343,310,0.98201376,1
682,914,0.880797,0
830,272,0.95257413,1
708,144,0.95257413,1
520,297,0.95257413,1
806,126,0.95257413,1
845,442,0.98201376,1
605,195,0.98201376,1
519,310,0.95257413,1
538,371,0.880797,0
795,814,0.98201376,1
159,1133,0.98201376,1
875,293,0.98201376,1
475,293,0.95257413,1
333,895,0.9933072,1
704,117,0.98201376,1
428,482,0.9933072,1
732,274,0.95257413,1
452,195,0.98201376,1
752,461,0.98201376,1
600,287,0.7310586,0
679,285,0.98201376,1
654,402,0.880797,0
442,293,0.9933072,1
715,477,0.98201376,1
125,349,0.880797,0
757,201,0.9933072,1
341,187,0.95257413,1
581,150,0.98201376,1
686,287,0.98201376,1
322,992,0.98201376,1
820,173,0.9933072,1
726,865,0.95257413,1
871,331,0.95257413,1
159,149,0.98201376,1
828,1017,0.880797,0
233,44,0.98201376,1
471,214,0.98201376,1
263,185,0.9933072,1
626,204,0.9933072,1
279,71,0.98201376,1
679,514,0.98201376,1
713,762,0.98201376,1
199,741,0.98201376,1
466,1011,0.95257413,1
842,412,0.880797,0
31,267,0.9933072,1
689,1041,0.98201376,1
828,511,0.98201376,1
575,474,0.7310586,0
653,194,0.98201376,1
756,683,0.98201376,1
765,230,0.880797,0
757,553,0.95257413,1
150,301,0.95257413,1
578,203,0.95257413,1
533,104,0.98201376,1
275,147,0.95257413,1
441,54,0.95257413,1
830,339,0.98201376,1
206,21,0.95257413,1
843,70,0.95257413,1
803,677,0.98201376,1
787,203,0.95257413,1
563,929,0.95257413,1
642,49,0.98201376,1
425,652,0.98201376,1
302,1033,0.7310586,0
845,554,0.880797,0
790,285,0.95257413,1
245,1134,0.7310586,0
565,218,0.7310586,0
557,285,0.98201376,1
863,707,0.95257413,1
667,123,0.95257413,1
842,415,0.880797,0
520,741,0.95257413,1
346,368,0.98201376,1
659,28,0.880797,0
658,57,0.98201376,1
734,99,0.880797,0
449,331,0.98201376,1
717,981,0.98201376,1
573,261,0.9933072,1
473,312,0.98201376,1
619,768,0.98201376,1
804,273,0.880797,0
384,216,0.880797,0
654,180,0.95257413,1
874,168,0.9933072,1
794,755,0.95257413,1
746,281,0.880797,0
278,21,0.7310586,0
844,749,0.95257413,1
623,247,0.98201376,1
535,163,0.98201376,1
683,150,0.95257413,1
278,1177,0.98201376,1
803,258,0.98201376,1
865,318,0.98201376,1
834,215,0.98201376,1
261,366,0.98201376,1
833,274,0.95257413,1
852,747,0.880797,0
406,507,0.98201376,1
737,143,0.9933072,1
678,183,0.98201376,1
200,92,0.9933072,1
693,448,0.98201376,1
278,256,0.9933072,1
607,282,0.98201376,1
662,709,0.95257413,1
451,131,0.880797,0
626,175,0.9933072,1
5,131,0.9933072,1
691,1053,0.95257413,1
259,349,0.98201376,1
526,196,0.98201376,1
765,506,0.95257413,1
681,254,0.95257413,1
693,428,0.98201376,1
496,1076,0.98201376,1
644,672,0.95257413,1
61,1129,0.98201376,1
333,178,0.98201376,1
853,317,0.9933072,1
715,650,0.9933072,1
867,737,0.880797,0
774,299,0.98201376,1
233,115,0.880797,0
428,202,0.9933072,1
726,782,0.95257413,1
649,508,0.95257413,1
428,728,0.880797,0
275,256,0.98201376,1
284,193,0.98201376,1
766,656,0.98201376,1
1,284,0.9933072,1
827,1195,0.880797,0
396,389,0.95257413,1
811,1392,0.95257413,1
642,469,0.98201376,1
861,287,0.9933072,1
297,478,0.9933072,1
795,248,0.7310586,0
832,207,0.95257413,1
477,366,0.98201376,1
867,561,0.880797,0
706,1250,0.98201376,1
822,1106,0.95257413,1
827,873,0.95257413,1
505,89,0.880797,0
737,402,0.95257413,1
776,116,0.9933072,1
870,514,0.98201376,1
665,431,0.95257413,1
172,326,0.9933072,1
542,28,0.880797,0
630,337,0.880797,0
629,6,0.98201376,1
443,257,0.95257413,1
469,285,0.98201376,1
709,203,0.98201376,1
708,160,0.9933072,1
307,131,0.95257413,1
392,495,0.9933072,1
678,483,0.98201376,1
863,207,0.98201376,1
188,1314,0.95257413,1
867,205,0.9933072,1
559,131,0.95257413,1
652,861,0.880797,0
651,537,0.98201376,1
212,507,0.98201376,1
386,1077,0.7310586,0
103,894,0.880797,0
408,215,0.98201376,1
863,1445,0.95257413,1
296,91,0.95257413,1
770,70,0.9933072,1
859,282,0.98201376,1
691,844,0.95257413,1
544,201,0.98201376,1
789,210,0.98201376,1
456,90,0.98201376,1
641,164,0.98201376,1
804,82,0.98201376,1
289,88,0.95257413,1
392,205,0.95257413,1
836,595,0.95257413,1
793,846,0.9933072,1
863,565,0.98201376,1
652,221,0.95257413,1
400,180,0.95257413,1
101,116,0.95257413,1
822,21,0.9933072,1
853,286,0.95257413,1
788,285,0.7310586,0
824,741,0.98201376,1
629,596,0.98201376,1
4,445,0.98201376,1
623,267,0.98201376,1
832,190,0.98201376,1
417,327,0.7310586,0
396,194,0.95257413,1
409,904,0.98201376,1
780,63,0.98201376,1
802,689,0.98201376,1
781,1382,0.95257413,1
797,51,0.95257413,1
485,234,0.880797,0
740,47,0.98201376,1
537,222,0.98201376,1
797,70,0.95257413,1
799,863,0.98201376,1
649,429,0.98201376,1
457,508,0.98201376,1
607,605,0.9933072,1
390,8,0.9933072,1
803,104,0.95257413,1
765,191,0.98201376,1
756,37,0.95257413,1
536,1474,0.880797,0
229,134,0.880797,0
5,461,0.9933072,1
12,747,0.98201376,1
401,627,0.95257413,1
462,252,0.9933072,1
710,172,0.95257413,1
262,464,0.98201376,1
706,418,0.95257413,1
797,117,0.98201376,1
654,604,0.95257413,1
817,285,0.98201376,1
473,57,0.98201376,1
492,461,0.880797,0
233,377,0.98201376,1
424,81,0.95257413,1
822,90,0.95257413,1
453,491,0.95257413,1
679,24,0.98201376,1
750,193,0.9933072,1
747,249,0.9933072,1
697,967,0.7310586,0
700,271,0.9933072,1
707,283,0.9933072,1
617,470,0.95257413,1
802,886,0.9933072,1
147,189,0.880797,0
415,1427,0.95257413,1
379,355,0.880797,0
757,731,0.98201376,1
765,167,0.9933072,1
342,567,0.7310586,0
817,327,0.98201376,1
91,256,0.880797,0
803,738,0.98201376,1
641,553,0.98201376,1
72,682,0.880797,0
820,117,0.95257413,1
744,530,0.95257413,1
263,97,0.9933072,1
711,242,0.98201376,1
653,209,0.9933072,1
93,958,0.9933072,1
279,583,0.98201376,1
810,747,0.95257413,1
254,293,0.880797,0
633,282,0.880797,0
212,217,0.98201376,1
536,96,0.880797,0
698,1374,0.95257413,1
428,162,0.98201376,1
869,480,0.98201376,1
861,214,0.98201376,1
876,381,0.95257413,1
22,170,0.9933072,1
567,1285,0.98201376,1
647,677,0.95257413,1
752,49,0.98201376,1
852,325,0.880797,0
842,264,0.95257413,1
607,507,0.98201376,1
452,183,0.98201376,1
642,513,0.95257413,1
867,1479,0.7310586,0
0,167,0.9933072,1
681,454,0.98201376,1
706,7,0.9933072,1
799,456,0.880797,0
611,0,0.98201376,1
803,124,0.98201376,1
647,178,0.98201376,1
541,958,0.95257413,1
319,26,0.95257413,1
636,740,0.7310586,0
708,726,0.880797,0
860,293,0.95257413,1
380,854,0.95257413,1
795,290,0.98201376,1
522,507,0.95257413,1
762,468,0.98201376,1
487,497,0.95257413,1
745,577,0.98201376,1
762,161,0.98201376,1
362,718,0.95257413,1
746,108,0.9933072,1
726,1,0.98201376,1
86,691,0.9933072,1
298,516,0.98201376,1
785,282,0.98201376,1
830,271,0.9933072,1
710,216,0.98201376,1
843,626,0.95257413,1
798,498,0.98201376,1
210,595,0.95257413,1
740,287,0.98201376,1
856,897,0.9933072,1
773,233,0.880797,0
737,201,0.98201376,1
58,14,0.9933072,1
845,32,0.9933072,1
494,172,0.9933072,1
488,947,0.880797,0
499,767,0.880797,0
